IBGE;UF;MUNICIPIO;CNES;NOME FANTASIA;RAZAO SOCIAL;CNPJ PROPRIO;CNPJ MANTENEDORA;TIPO GESTAO;LOGRADOURO;NUMERO;BAIRRO;CEP;LATITUDE;LONGITUDE
420900;SC;JOACABA;3827739;ANDREA SCHERER RUSSOWSKY;ANDREA SCHERER RUSSOWSKY;;;M;AV SANTA TEREZINHA;243;CENTRO;89600000;-27.17707;-51.50388
420230;SC;BIGUACU;3928535;CORPO DE BOMBEIROS;CORPO DE BOMBEIROS MILITAR DE SANTA CATARINA;;06096391000176;M;RUA BERTOLDO SIMAO DE OLIVEIRA;911;BOA VISTA;88161110;-27.50225;-48.65959
420300;SC;CACADOR;5007968;MAURICIO DE AGUIAR ANDRADE;MAURICIO DE AGUIAR ANDRADE;;;M;RUA REINALDO MAFFESSONI;100;REUNIDAS;89504506;-26.775;-51.015
421720;SC;SAO MIGUEL DO OESTE;5089719;CLINICA PELEGRINI;MARCOS ALENCAR PELEGRINI E CIA LTDA;14877497000135;;M;RUA GUILHERME JOSE MISSEN;165;CENTRO;89900000;-26.725;-53.518
420460;SC;CRICIUMA;5167906;CEDIMAGEM CENTRO DE DIAGNOSTICO POR IMAGEM LTDA;CEDIMAGEM CENTRO DE DIAGNOSTICO POR IMAGEM LTDA;05138184000174;;M;RUA ANTONIO DE LUCCA;50;CENTRO;88811503;-28.67616;-49.36481
421620;SC;SAO FRANCISCO DO SUL;7167032;UNIDADE BASICA DE SAUDE ESF IPEROBA;PREFEITURA MUNICIPAL DE SAO FRANCISCO DO SUL;;83102269000106;M;RODIVIA DUQUE DE CAXIAS;S/N;IPEROBA;89240000;-26.243;-48.638
421720;SC;SAO MIGUEL DO OESTE;7193572;SANI CLINICA;SANI CLINICA LTDA;10864198000105;;M;AV GETULIO VARGAS;321;CENTRO;89900000;-26.725;-53.518
420540;SC;FLORIANOPOLIS;3516563;CLINICA ARCOIRIS;ARCOIRIS CLINICA PEDIATRICA SS;00789190000178;;M;RUA RUI BARBOSA;154;AGRONOMICA;88025301;-27.57568;-48.54107
420240;SC;BLUMENAU;3552993;MATER DEI;MATER DEI CLINICA OBSTETRICA E GINECOLOGICA LTDA EPP;81624603000166;;M;PREFEITO FREDERICO BUSCH JUNIOR;124;GARCIA;89020400;-26.92915;-49.05638
420930;SC;LAGES;3563588;CLINICA DE FISIOTERAPIA MARTINS;CLINICA DE REABILITACAO E FISIOTERAPIA BORGES LTDA EPP;05601337000178;;M;MINISTRO PEDRO TOLEDO;211;CORAL;88509520;-27.816;-50.326
420430;SC;CONCORDIA;3610926;FST SERVICOS MEDICOS LTDA;FST SERVICOS MEDICOS LTDA;01963276000138;;M;RUA PREFEITO DOMINGOS MACHADO DE LIMA;755;CENTRO;89700075;-27.23710;-52.02952
420540;SC;FLORIANOPOLIS;3636666;CAROLINA HENRIQUETA COSTA DA ROSA JORGE;CAROLINA HENRIQUETA COSTA DA ROSA JORGE;;;M;RUA FELIPE SCHMIDT;515;CENTRO;88010001;-27.59515;-48.55465
420590;SC;GASPAR;3667138;SERVMED SAUDE LTDA;SERVMED SAUDE LTDA;85204279000269;;M;RUA CECILIA SCHNEIDER KRAUSS;62;CENTRO;89110000;-26.92934;-48.94888
421820;SC;TIMBO;3689719;CLIFISIO;CLIFISIO CLINICA DE FISIOTERAPIA LTDA;02318256000177;;M;RUA FRITZ LORENZ;76;QUINTINO;89120000;-26.82952;-49.26986
420900;SC;JOACABA;3756882;CLINICA ODONTOLOGICA COSTENARO SIFFERT SS LTDA;CLINICA ODONTOLOGICA COSTENARO SIFFERT SS LTDA;07233998000113;;M;RUA GETULIO VARGAS;974;CENTRO;89600000;-27.16749;-51.51023
420890;SC;JARAGUA DO SUL;3821552;CLINIVITA S S;CLINIVITA S S;05856415000185;;M;RUA ARTHUR MULLER;105;CENTRO;89251590;-26.486;-49.067
420540;SC;FLORIANOPOLIS;3842517;CLEUZA MACHADO PEREIRA;CLEUZA MACHADO PEREIRA;;;M;AV OSMAR CUNHA;126;CENTRO;88015100;-27.59443;-48.55066
420290;SC;BRUSQUE;3905713;CLINICA MEDICA MONARIM SS;CLINICA MEDICA MONARIM SS LTDA;19944841000185;;M;AUGUSTO BAUER;240;JARDIM MALUCHE;88354040;-27.10436;-48.92399
420900;SC;JOACABA;3946851;APAE DE JOACABA;ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE JOACABA;82780396000100;;M;AMIANO POZZOBOM;190;NOSSA SENHORA DE LUR;89600000;-27.17938;-51.51467
420420;SC;CHAPECO;3981835;CLINICA FISIOTERAPICA;CLINICA FISIOTERAPICA DO JOELHO E LESOES DESPORTIVAS LTDA;07327310000164;;M;NEREU RAMOS;365;CENTRO;89801023;-27.07817;-52.66452
420460;SC;CRICIUMA;4058755;UNIDADE BASICA DE SAUDE PINHEIRINHO;PREFEITURA MUNICIPAL DE CRICIUMA;;82916818000113;M;RUA IMIGRANTE MELLER;S/N;PINHEIRINHO;88805085;-28.678;-49.37
420460;SC;CRICIUMA;5013186;CONSULTORIO DR MARCELO LEANDRO GURGALZ;CONSULTORIO DR MARCELO LEANDRO GURGALZ;;;M;RUA ESTEVES JUNIOR;16;CRUZEIRO DO SUL;88811135;-28.678;-49.37
420140;SC;ARARANGUA;5017912;POLICLINICA ARARANGUA LTDA;POLICLINICA ARARANGUA LTDA;03195875000184;;M;BR 101;476;MATO ALTO;88900001;-28.94453;-49.46914
420240;SC;BLUMENAU;5031737;SHEILA DOS SANTOS;SHEILA DOS SANTOS;;;M;RUA ENGENHEIRO PAUL WERNER;1141;ITOUPAVA SECA;89030101;-26.89429;-49.08498
420890;SC;JARAGUA DO SUL;5044375;RANGEL OSELLAME;RANGEL OSELLAME;;;M;RUA JOAO PICOLLI;235;CENTRO;89251590;-26.486;-49.067
420380;SC;CANOINHAS;5057418;VAGNER TRAUTWEIN;VAGNER MARCOLIN TRAUTWEIN;;;M;RUA BARAO DO RIO BRANCO;699;CENTRO;89460100;-26.177;-50.39
420240;SC;BLUMENAU;5080487;CLINICA DE FISIOTERAPIA DRA THEREZA PAES;CLINICA DE FISIOTERAPIA DRA THEREZA PAES LTDA;00923344000172;;M;2 DE SETEMBRO;2093;ITOUPAVA NORTE;89052000;-26.89342;-49.07853
420890;SC;JARAGUA DO SUL;5130050;ANDREZA CRISTINA GROTT;ANDREZA CRISTINA GROTT;;;M;RUA JOAO MARCATTO;62;CENTRO;89251670;-26.486;-49.067
420540;SC;FLORIANOPOLIS;5158346;ANA MARIA TRINDADE BUENO E SOUZA;ANA MARIA TRINDADE BUENO E SOUZA;;;M;RUA JERONIMO COELHO;170;CENTRO;88010030;-27.59614;-48.55223
420540;SC;FLORIANOPOLIS;5177901;NEUROCLINICA SUZANA C N MACHADO;NEUROCLINICA SUZANA C N M CIA SOC SIMPLES;04012208000181;;M;RUA PRESIDENTE COUTINHO;579;CENTRO;88015231;-27.59083;-48.54722
420290;SC;BRUSQUE;5215684;CONSULTORIO DE LUIZ FERNANDO DE OLIVEIRA;CONSULTORIO DE LUIZ FERNANDO DE OLIVEIRA;;;M;RUA VEREADOR GUILHERME NIEBUHR;101;CENTRO;88350110;-27.09456;-48.91565
420200;SC;BALNEARIO CAMBORIU;5293006;GISELLA LEDUC;GISELLA LEDUC;;;M;AVENIDA BRASIL;3465;CENTRO;88330063;-27.00238;-48.62273
421870;SC;TUBARAO;5317940;SER VIDA CLINICA DE FISIOTERAPIA;FISIOCENTER FISIOTERAPIA S C LTDA;03647346000174;;M;RUA MIGUEL INACIO FARACO;35;VILA MOEMA;88705050;-28.467;-49.007
420240;SC;BLUMENAU;5396271;CARLOS ROBERTO PEREIRA DA CUNHA;CARLOS ROBERTO PEREIRA DA CUNHA;;;M;RUA FREDERICO BUSCH JUNIOR;124;RIBEIRAO FRESCO;89020400;-26.92916;-49.05635
420830;SC;ITAPEMA;5406765;CONSULTORIO ODONTOLOGICO;FABIANA HANAI CIESLINSKI;;;M;AV NEREU RAMOS;4848;CASTELO BRANCO;88220000;-27.13484;-48.59743
420200;SC;BALNEARIO CAMBORIU;5438950;CLINICENTER;CLINICENTER CENTRO DE ESTUDOS E EXCELENCIA CLINICA LTDA;04700754000105;;M;AVENIDA ALVIN BAUER;810;CENTRO;88330643;-26.99230;-48.64353
420890;SC;JARAGUA DO SUL;5505755;IOT NORTE SC;ORTOFISIO CLINICA MEDICA SS;08719695000178;;M;RUA JOAO PICOLLI;216;CENTRO;89251590;-26.486;-49.067
420820;SC;ITAJAI;5559332;NELSON GUIMARAES VASCONCELLOS FILHO;NELSON GUIMARAES VASCONCELLOS FILHO;;;M;AV MARCOS KONDER;1313;CENTRO;88301906;-26.90698;-48.66156
420910;SC;JOINVILLE;5604060;RAINOLDO GRUDTNER JUNIOR;RAINOLDO GRUDTNER JUNIOR;;;M;RUA BLUMENAU;178;AMERICA;89204250;-26.304;-48.846
420890;SC;JARAGUA DO SUL;5605865;CLEIDE REGINA MESADRI SCHERER;CLEIDE REGINA MESADRI SCHERER;;;M;RUA JOAO PICOLLI;235;CENTRO;89251590;-26.486;-49.067
420820;SC;ITAJAI;5671523;MEDSAUDE;MEDSAUDE ITAJAI CLINICA DE MEDICINA DO TRABALHO LTDA;09216173000116;;M;RUA JOINVILLE;476;CENTRO;88301410;-26.90800;-48.65697
420820;SC;ITAJAI;5747589;RAFAEL MINUSCULI;RAFAEL MINUSCULI;;;M;RUA BRUSQUE;116;CENTRO;88303000;-26.90888;-48.66349
421870;SC;TUBARAO;5830400;UBS SAO MARTINHO II;PREFEITURA MUNICIPAL DE TUBARAO;;82928656000133;M;RUA JOSE ALVES DOS SANTOS;5705;SAO MARTINHO;88702220;-28.467;-49.007
420540;SC;FLORIANOPOLIS;5244412;RENOVATIO;RENOVATIO CLINICA MEDICA E ODONTOLOGICA LTDA;08195980000137;;M;RUA RAFAEL BANDEIRA;378;CENTRO;88015450;-27.58540;-48.54666
420540;SC;FLORIANOPOLIS;5277361;MARCOS ANDRE MACHADO;MARCOS ANDRE MACHADO;;;M;RUA ALVES DE BRITO;141;CENTRO;88015440;-27.58593;-48.54714
421500;SC;RIO NEGRINHO;5372402;QUALITHEK ASS EM SEGURANCA E MEDICINA DO TRABALHO;QUALITHEK ASSESSORIA EM SEGURANCA E MEDICINA DO TRABALHO;03726868000161;;M;RUA JOSE MARIA CARDOSO DA VEIGA;415;BELA VISTA;89295000;-26.25392;-49.52396
420910;SC;JOINVILLE;5482844;OFTALMOLOGIA CLINICA E CIRURGICA DR IRIGARAY;OFTALMOLOGIA CLINICA E CIRURGICA DR IRIGARAY LTDA ME;08864521000107;;M;RUA BLUMENAU;178;AMERICA;89201020;-26.304;-48.846
420910;SC;JOINVILLE;5591406;LABORATORIO PRO ARTE;LABORATORIO DE PROTESE DENTARIA GISELLE GUIMARAES LTDA ME;05825950000179;;M;RUA PERNAMBUCO;585;ANITA GARIBALDI;89203025;-26.30950;-48.85418
420910;SC;JOINVILLE;5601126;MARIA LUCIA SCHARF;MARIA LUCIA SCHARF;;;M;RUA TUPY;1583;SAO MARCOS;89214000;-26.32534;-48.87643
420540;SC;FLORIANOPOLIS;5687748;FARMACIA ESCOLA MUNICIPAL;PREFEITURA MUNICIPAL DE FLORIANOPOLIS;;82892282000143;M;RUA ESTEVES JUNIOR;81;CENTRO;88015130;-27.59384;-48.55273
420820;SC;ITAJAI;5726174;APAVI;ASSOCIACAO DOS PORTADORES DE ARTRITE DO VALE DO ITAJAI;06979391000114;;M;RUA ALADI SHENDROSKI BINI;159;FAZENDA;88302360;-26.908;-48.662
420380;SC;CANOINHAS;5792479;LABORATORIO MUNICIPAL DE ANALISES CLINICAS;MUNICIPIO DE CANOINHAS;;83102384000180;M;RUA VIDAL RAMOS;1006;CENTRO;89460054;-26.177;-50.39
420580;SC;GARUVA;2658011;UNIDADE BASICA PSF CENTRO II;PREFEITURA MUNICIPAL DE GARUVA;;83102848000159;M;RUA JUAREZ TAVORA;145;CENTRO;89248000;-26.03306;-48.85536
420130;SC;ARAQUARI;2658194;UNIDADE BASICA DE SAUDE NICANOR CORRENTE;SECRETARIA MUNICIPAL DE SAUDE;;83102228000110;M;RUA SAO JOSE;S/N;ITINGA;89245000;-26.37;-48.722
420845;SC;ITAPOA;2658275;PRONTO ATENDIMENTO 24 HORAS ITAPOA;PREFEITURA MUNICIPAL DE SAUDE;;81140303000101;M;MARIANA MICHELS BORGES;900;CENTRO;89249000;-26.08193;-48.61128
420845;SC;ITAPOA;2658305;UNIDADE BASICA DE SAUDE DA FAMILIA DA BARRA DO SAI;PREFEITURA MUNICIPAL DE ITAPOA;;81140303000101;M;AVENIDA DOM HENRIQUE;135;BARRA DO SAI;89249000;-26.00703;-48.60460
420545;SC;FORQUILHINHA;2660954;US VILA LOURDES PSF;PREFEITURA MUNICIPAL DE FORQUILHINHA;;81531162000158;M;HERCILIO MINATTO;S/N;VILA LOURDES;88850000;-28.74690;-49.47485
420395;SC;CAPIVARI DE BAIXO;2661217;CIRURGIAO DENTISTA DR JORGE;JORGE RUDNEI MIGUEL;;;M;GENERAL OSVALDO PINTO DA VEIGA;10;CENTRO;88745000;-28.44463;-48.95636
420395;SC;CAPIVARI DE BAIXO;2661284;PROGRAMA SAUDE DA FAMILIA CACADOR;PREFEITURA MUNICIPAL DE CAPIVARI DE BAIXO;;95780441000160;M;CASTRO ALVES;1342;CACADOR;88745000;-28.44250;-48.95457
420450;SC;CORUPA;2663031;TATIANA BAUMLE GONCALVES;TATIANA BAUMLE GONCALVES;;;M;AVENIDA GETULIO VARGAS;212;CENTRO;89278000;-26.42326;-49.24505
421060;SC;MASSARANDUBA;2663244;ESTRATEGIA SAUDE DA FAMILIA JOAO ALBERTO MATOS FADUL;PREFEITURA MUNICIPAL DE MASSARANDUBA;;83102483000162;M;RUA ONZE DE NOVEMBRO;2997;CENTRO;89108000;-26.61027;-49.00693
421720;SC;SAO MIGUEL DO OESTE;7206178;UNIMED EXTREMO OESTE CATARINENSE;UNIMED EXTREMO OESTE CATARINENSE;80653975000158;;M;RUA BARAO DO TRIUNFO;821;CENTRO;89900000;-26.725;-53.518
421950;SC;XANXERE;7212836;UNIDADE SANITARIA TONIAL;PREFEITURA MUNICIPAL DE XANXERE;;83009860000113;M;OURO PRETO;177;TONIAL;89820000;-26.877;-52.404
420880;SC;JAGUARUNA;2663465;SYMONI SCMHITZ GOULART DELGADO;SYMONI SCMHITZ GOULART DELGADO;;;M;AVENIDA DUQUE DE CAXIAS;11;CENTRO;88715000;-28.62112;-49.02497
420880;SC;JAGUARUNA;2663481;CLINICA DE FISIOTERAPIA DE JAGUARUNA;CLINICA DE FISIOTERAPIA DE JAGUARUNA;04467654000180;;M;RUA ERNESTO LACOMB;325;CENTRO;88715000;-28.62599;-49.04234
420195;SC;BALNEARIO ARROIO DO SILVA;2299690;US PAULO LUPINN CENTRAL;PREFEITURA MUNICIPAL DE BALN ARROIO DO SILVA;;01605479000152;M;AV GUANABARA;489;CENTRAL;88914000;-28.98538;-49.41753
420207;SC;BALNEARIO GAIVOTA;2299712;ESF CENTRAL;PREFEITURA MUNICIPAL DE BALNEARIO GAIVOTA;;01511659000175;M;RUA ALVIM MANOEL CARDOSO;688;INTERPRAIAS;88955000;-29.15708;-49.58904
420450;SC;CORUPA;2300109;SECRETARIA MUNICIPAL DE SAUDE;PREFEITURA MUNICIPAL DE CORUPA;;83102467000170;M;RUA FRANCISCO MEES;1014;CENTRO;89278000;-26.42185;-49.25565
420550;SC;FRAIBURGO;2302357;UNIDADE DE SAUDE NACOES;FUNDO MUNICIPAL DE SAUDE DE FRAIBURGO;;82947979000174;M;AV IRMAOS SCHENATTO ESQ C AV EDSON LUIZ CHELLI;S/N;NACOES;89580000;-27.03074;-50.91521
420480;SC;CURITIBANOS;2302381;FISIOCLIN;SCOPEL E GAVA LTDA ME;78499548000115;;M;AV SALOMAO CARNEIRO DE ALMEIDA;786;CENTRO;89520000;-27.283;-50.584
420480;SC;CURITIBANOS;2302411;UNIDADE VIGILANCIA SANITARIA;PREFEITURA MUNICIPAL DE CURITIBANOS;;83754044000134;M;RUA MAXIMINO DE MORAES;376;CENTRO;89520000;-27.283;-50.584
420480;SC;CURITIBANOS;2302446;POSTO DE SAUDE COHAB I;PREFEITURA MUNICIPAL DE CURITIBANOS;;83754044000134;M;RUA COELHO NETO;S/N;COHAB I;89520000;-27.283;-50.584
420360;SC;CAMPOS NOVOS;2596806;CARLOS ALBERTO DE HARO ANTUNES CONSULTORIO ME;CARLOS ALBERTO DE HARO ANTUNES CONSULTORIO ME;20040717000174;;M;RUA DANUZIA BESS;503;CENTRO;89620000;-27.40208;-51.22956
420360;SC;CAMPOS NOVOS;2596849;ECO ENDO MEDICINA LTDA;ECO ENDO MEDICINA LTDA;10873955000107;;M;RUA CORONEL LUCIDORO;442;CENTRO;89620000;-27.40674;-51.23514
420360;SC;CAMPOS NOVOS;2596881;CLINICA DE OLHOS DR MAURICIO BRAGA;MAURICIO DE CARVALHO BRAGA ME;22527482000175;;M;RUA FREI ROGERIO;535;CENTRO;89620000;-27.39179;-51.23096
420360;SC;CAMPOS NOVOS;2596946;PRO SAUDE CONSULTORIOS ASSOCIADOS;MARCOS ANTONIO NARDINO;;;M;RUA CORONEL PEDRO CARLOS;1197;CENTRO;89620000;-27.40084;-51.22281
420360;SC;CAMPOS NOVOS;2597020;CLINICA ODONTOLOGICA DRA ANA PAULA;CLINICA ODONTOLOGICA;;;M;RUA NEREU RAMOS;1002;CENTRO;89620000;-27.39889;-51.22625
420360;SC;CAMPOS NOVOS;2597098;CONSULTORIO ODONTOLOGICO DR PAULO;CONSULTORIO ODONTOLOGICO;;;M;RUA BENJAMIN CONSTANT;877;CENTRO;89620000;-27.39831;-51.22941
420425;SC;COCAL DO SUL;2609711;UNIDADE DE SAUDE ESF JARDIM ELIZABETH;PREFEITURA MUNICIPAL DE COCAL DO SUL;;95778056000188;M;AV CHAPECO;250;JARDIM ELIZABETH;88845000;-28.601;-49.326
420425;SC;COCAL DO SUL;2609878;UNIDADE DE SAUDE ESF GUANABARA;PREFEITURA MUNICIPAL DE COCAL DO SUL;;95778056000188;M;RUA ADELE BURIGO OSELLAME;76;GUANABARA;88845000;-28.601;-49.326
421590;SC;SAO BONIFACIO;2622734;UNIDADE SANITARIA DE SAO BONIFACIO;PREFEITURA MUNICIPAL DE SAO BONIFACIO;;82892340000139;M;AV CLEMENTE LEHMKUHL;42;CENTRO;88485000;-27.901;-48.929
421950;SC;XANXERE;2647729;CONSULTORIO ODONTOLOGICO ANA PAULA CELI;ANA PAULA CELI;;;M;VICTOR KONDER;1005;CENTRO;89820000;-26.877;-52.404
421950;SC;XANXERE;2647818;CONSULTORIO ODONTOLOGICO DENISE HELENA ZAFFARI AMOEDO;DENISE HELENA ZAFFARI AMOEDO;;;M;CORONEL PASSOS MAIA;360;CENTRO;89820000;-26.877;-52.404
421950;SC;XANXERE;2647834;CONSULTORIO ODONTOLOGICO FERNANDO SEGANFREDO;FERNANDO SEGANFREDO;;;M;BRASIL;79;CENTRO;89820000;-26.877;-52.404
421950;SC;XANXERE;2647893;CONSULTORIO ODONTOLOGICO JAIME BALZAN;JAIME BALZAN;;;M;BRASIL;79;CENTRO;89820000;-26.877;-52.404
421950;SC;XANXERE;2647915;CONSULTORIO ODONTOLOGICO LEANDRO GAUER;LEANDRO GAUER;;;M;CORONEL PASSOS MAIA;360;CENTRO;89820000;-26.877;-52.404
420910;SC;JOINVILLE;3165876;INSTITUTO DE PSIQUIATRIA FONOAUDIOLOGIA E PSICOLOGIA DE JLLE;INSTITUTO DE PSIQUIATRIA FONOAUDIOLOGIA PSICOLOGIA JLLE LTDA;03663337000177;;M;RUA ABDON BATISTA;47;CENTRO;89201100;-26.304;-48.846
421720;SC;SAO MIGUEL DO OESTE;3221520;FISIOTRAUMA CLINICA DE FISIOTERAPIA SS LTDA;FISIOTRAUMA;06123030000171;;M;AV GETULIO VARGAS;158;CENTRO;89900000;-26.725;-53.518
420540;SC;FLORIANOPOLIS;3228754;STUDIO DENT CENTRO DE SAUDE BUCAL;S SILVESTRE CLINICA ODONTOLOGICA;05777124000100;;M;AVENIDA OSMAR CUNHA;251;CENTRO;88015100;-27.59332;-48.55141
420910;SC;JOINVILLE;3346498;MEDIPED DR MARCOS SCHMALZ;MEDIPED MEDICINA PEDIATRICA S S;06351603000114;;M;ALEXANDRE DOHLER;129;CENTRO;89201260;-26.304;-48.846
420540;SC;FLORIANOPOLIS;3420353;TANIA MARIA BENTO;TANIA MARIA BENTO;;;M;AV OSMAR CUNHA;183;CENTRO;88015100;-27.59439;-48.55168
420420;SC;CHAPECO;6024661;JOSE ANTONIO DETONI;JOSE ANTONIO DETONI;;;M;AV GETULIO VARGAS;609;CENTRO;89802000;27.11420;-52.62042
421660;SC;SAO JOSE;6024610;CLINICA DE FISIOTERAPIA BELA VISTA LTDA;CLINICA DE FISIOTERAPIA BELA VISTA LTDA;02318571000447;;M;PRESIDENTE KENNEDY;698;CAMPINAS;88101900;-27.60059;-48.61327
421950;SC;XANXERE;2648105;VALDEMIR LUIZ ABATTI;VALDEMIR LUIZ ABATTI;;;M;SELISTRE DE CAMPOS;110;CENTRO;89820000;-26.877;-52.404
421950;SC;XANXERE;2648210;ELIANE LUCIA VITORELLO;ELIANE LUCIA VITORELLO;;;M;RUA VICTOR KONDER;1151;CENTRO;89820000;-26.877;-52.404
421950;SC;XANXERE;2648334;CONSULTORIO DE FONOAUDIOLOGIA KARINE CASANOVA PICCINI;KARINE CASANOVA PICCINI;;;M;FIDENCIO DE SOUZA MELLO;666;CENTRO;89820000;-26.877;-52.404
421950;SC;XANXERE;2648547;CONSULTORIO DE PSICOLOGIA SANDRA LUCIA ZANELLA SGARBOSSA;SANDRA LUCIA ZANELLA SGARBOSSA;;;M;RUA IRINEU BORNHAUSEN;375;CENTRO;89820000;-26.877;-52.404
421950;SC;XANXERE;2648660;ECOGOCLIN;EDENILSON CARLOS ZORZO;;;M;CORONEL PASSOS MAIA;360;CENTRO;89820000;-26.877;-52.404
421950;SC;XANXERE;2648784;ANESTECLIN;CLINICA DE ANESTESIOLOGIA;04599654000134;;M;BRASIL;79;CENTRO;89820000;-26.877;-52.404
421950;SC;XANXERE;2648814;CONSULTORIO ODONTOLOGICO EDGAR JOSE TOLDO;EDGAR JOSE TOLDO;;;M;BRASIL;79;CENTRO;89820000;-26.877;-52.404
421120;SC;MORRO DA FUMACA;2419459;LABORATORIO DE ANALISES CLINICAS LABORVIDA;LABORATORIO DE ANALISES CLINICAS SANTA INES LTDA ME;01270095000126;;M;RUA TRAVESSA JULIANO SARTOR;20;CENTRO;88830000;-28.65651;-49.21746
420130;SC;ARAQUARI;2658208;UNIDADE BASICA DE SAUDE CORVETA;SECRETARIA MUNICIPAL DE SAUDE;;83102228000110;M;RODOVIA BR 101 KM 66;S/N;CORVETA;89245000;-26.37;-48.722
420130;SC;ARAQUARI;2658240;UNIDADE BASICA DE SAUDE JOAO ANTONIO IGNACIO;SECRETARIA MUNICIPAL DE SAUDE;;83102228000110;M;RODOVIA BR 101 KM 70;S/N;RAINHA;89245000;-26.37;-48.722
420845;SC;ITAPOA;2658291;UNIDADE BASICA DE SAUDE DA FAMILIA DO PONTAL DO NORTE;PREFEITURA MUNICIPAL DE ITAPOA;;81140303000101;M;AVENIDA PRINCIPAL;100;PONTAL;89249000;-26.04698;-48.61084
420130;SC;ARAQUARI;2658313;SOUZA LAB LABORATORIO DE ANALISES CLINICAS;SOUZA LAB LABOTRATORIO DE ANALISES CLINICAS;03607981000128;;M;AVENIDA GETULIO VARGAS;306;CENTRO;89245000;-26.37;-48.722
420360;SC;CAMPOS NOVOS;2596911;CLINICA DE FISIOTERAPIA REABILITA;CLINICA INTEGRADA LTDA;01888814000177;;M;RUA EXPEDICIONARIO;510;CENTRO;89620000;-27.40018;-51.22902
420880;SC;JAGUARUNA;2626616;UNIDADE SAUDE DA FAMILIA 003;PREFEITURA MUNICIPL DE JAGUARUNA;;82928698000174;M;ESTRADA GERAL;1;OLHO DAGUA;88715000;-28.615;-49.026
421950;SC;XANXERE;2647788;CONSULTORIO ODONTOLOGICO CLENOR GRANZOTTO;CLENOR GRANZOTTO;;;M;BRASIL;79;CENTRO;89820000;-26.877;-52.404
421950;SC;XANXERE;2647877;CONSULTORIO ODONTOLOGICO GILMAR LUIZ SILVA;GILMAR LUIZ SILVA;;;M;BRASIL;79;CENTRO;89820000;-26.877;-52.404
421950;SC;XANXERE;2647931;CONSULTORIO ODONTOLOGICO LUIZ ALBERTO BAGGIO;LUIZ ALBERTO BAGGIO;;;M;JOSE BONIFACIO;235;CENTRO;89820000;-26.877;-52.404
421950;SC;XANXERE;2648172;CLINICA DE ENDOSCOPIA DIGESTIVA;CELIO JOSE PANSERA;;;M;CORONEL PASSOS MAIA;360;CENTRO;89820000;-26.877;-52.404
420930;SC;LAGES;2502194;REGIS IAMAMURA;REGIS IAMAMURA;;;M;RUA BENJAMIN CONSTANT;28;CENTRO;88501110;-27.81588;-50.32568
420930;SC;LAGES;2503387;SUZANA VIEIRA DA ROSA;SUZANA VIEIRA DA ROSA;;;M;RUA CRUZ E SOUZA;16;CENTRO;88505350;-27.81849;-50.32871
420590;SC;GASPAR;2512424;PROGRAMA AGENTES COMUNITARIOS DE SAUDE PACS;PREFEITURA MUNICIPAL DE GASPAR;;83102244000102;M;RUA PREFEITO LEOPOLDO SCHRAMM;230;COLONINHA;89110000;-26.93147;-48.95920
420240;SC;BLUMENAU;2513285;ESF ARTHUR RIEDEL;SECRETARIA MUNICIPAL DE SAUDE;;83108357000115;M;RUA BRUNO SCHREIBER;2315;PROGRESSO;89027400;-26.99527;-49.10512
421580;SC;SAO BENTO DO SUL;2521725;CLINICA RIM E VIDA;CLINICA RIM E VIDA SC LTDA;04000353000142;;M;AVENIDA SAO BENTO;1707;RIO NEGRO;89287350;-26.24964;-49.38524
420290;SC;BRUSQUE;2522454;HEINZ WILLRICH LABORATORIO;LABORATORIO DE ANALISES CLINICAS WILLRICH LTDA;79017802000164;;M;ADRIANO SCHAEFER;140;CENTRO;88350330;-27.09944;-48.91483
420420;SC;CHAPECO;2538865;CONSULTORIO GRANDO;MITIA GRANDO;;;M;RUA GETULIO VARGAS;S/N;CENTRO;89802000;-27.11091;-52.61475
420460;SC;CRICIUMA;2540444;ERGOMEDICINAL ERGONOMIA MEDICA LTDA EPP;ERGOMEDICINAL ERGONOMIA MEDICA LTDA EPP;85222776000109;;M;RUA JOAO CECHINEL;549;CENTRO;88811450;-28.67711;-49.36192
421770;SC;SOMBRIO;2299445;PS CENTRAL DE SOMBRIO;PREFEITURA MUNICIPAL DE SOMBRIO;;82963216000117;M;RUA PADRE JOAO REITZ;462;CENTRO;88960000;-29.104;-49.629
420195;SC;BALNEARIO ARROIO DO SILVA;2299682;UNIDADE DE SAUDE PRAIA DA CACAMBA;PREFEITURA MUNICIPAL DE BALN ARROIO DO SILVA;;01605479000152;M;RUA ANGELO MANOEL BORGES;S/N;CENTRO;88914000;-28.98380;-49.41283
420450;SC;CORUPA;2300117;LABORATORIO CORUPAENSE DE ANALISES CLINICAS;RITA CASSIA MARISAVI ZONTA XIMENES;76353523000183;;M;JARAGUA;107;CENTRO;89278000;-26.42473;-49.24216
420550;SC;FRAIBURGO;2302349;UNIDADE DE SAUDE SAO JOSE;FUNDO MUNICIPAL DE SAUDE DE FRAIBURGO;;82947979000174;M;AV CACADOR;40;CENTRO;89580000;-27.02092;-50.91663
